x,y
9948,0.342957
9949,-0.092865
9950,-0.478577
9951,-0.579849
9952,-0.34494
9953,0.0940857
9954,0.477417
9955,0.57991
9956,0.345215
9957,-0.0954437
9958,-0.475998
9959,-0.581909
9960,-0.343658
9961,0.0937653
9962,0.476761
9963,0.581512
9964,0.342957
9965,-0.092865
9966,-0.478577
9967,-0.579849
9968,-0.34494
9969,0.0940857
9970,0.477417
9971,0.57991
9972,0.345215
9973,-0.0954437
9974,-0.475998
9975,-0.581909
9976,-0.343658
9977,0.0937653
9978,0.476761
9979,0.581512
9980,0.342957
9981,-0.092865
9982,-0.478577
9983,-0.579849
9984,-0.34494
9985,0.0940857
9986,0.477417
9987,0.57991
9988,0.345215
9989,-0.0954437
9990,-0.475998
9991,-0.581909
9992,-0.343658
9993,0.0937653
9994,0.476761
9995,0.581512
9996,0.342957
9997,-0.092865
9998,-0.478577
9999,-0.579849
10000,-0.34494
10001,0.0940857
10002,0.477417
10003,0.57991
10004,0.345215
10005,-0.0954437
10006,-0.475998
10007,-0.581909
10008,-0.343658
10009,0.0937653
10010,0.476761
10011,0.581512
10012,0.342957
10013,-0.092865
10014,-0.478577
10015,-0.579849
10016,-0.34494
10017,0.0940857
10018,0.477417
10019,0.57991
10020,0.345215
10021,-0.0954437
10022,-0.475998
10023,-0.581909
10024,-0.343658
10025,0.0937653
10026,0.476761
10027,0.581512
10028,0.342957
10029,-0.092865
10030,-0.478577
10031,-0.579849
10032,-0.34494
10033,0.0940857
10034,0.477417
10035,0.57991
10036,0.345215
10037,-0.0954437
10038,-0.475998
10039,-0.581909
10040,-0.343658
10041,0.0937653
10042,0.476761
10043,0.581512
10044,0.342957
10045,-0.092865
10046,-0.478577
10047,-0.579849
10048,-0.34494
10049,0.0940857
10050,0.477417
10051,0.57991
10052,0.345215
10053,-0.0954437
10054,-0.475998
10055,-0.581909
10056,-0.343658
10057,0.0937653
10058,0.476761
10059,0.581512
10060,0.342957
10061,-0.092865
10062,-0.478577
10063,-0.579849
10064,-0.34494
10065,0.0940857
10066,0.477417
10067,0.57991
10068,0.345215
10069,-0.095459
10070,-0.476013
10071,-0.581924
10072,-0.343658
10073,0.0937653
10074,0.476761
10075,0.581528
10076,0.342957
10077,-0.0928497
10078,-0.478592
10079,-0.579849
10080,-0.344925
10081,0.0940857
10082,0.477417
10083,0.57991
10084,0.345215
10085,-0.095459
10086,-0.476013
10087,-0.581909
10088,-0.343643
10089,0.0937805
10090,0.476746
10091,0.581512
10092,0.342957
10093,-0.092865
10094,-0.478577
10095,-0.579849
10096,-0.34494
10097,0.0940857
10098,0.477417
10099,0.57991
10100,0.345215
10101,-0.0954437
10102,-0.475998
10103,-0.581909
10104,-0.343658
10105,0.0937653
10106,0.476761
10107,0.581512
10108,0.342957
10109,-0.092865
10110,-0.478577
10111,-0.579849
10112,-0.34494
10113,0.0940857
10114,0.477417
10115,0.57991
10116,0.345215
10117,-0.0954437
10118,-0.475998
10119,-0.581909
10120,-0.343658
10121,0.0937653
10122,0.476761
10123,0.581512
10124,0.342957
10125,-0.092865
10126,-0.478577
10127,-0.579849
10128,-0.34494
10129,0.0940857
10130,0.477417
10131,0.57991
10132,0.345215
10133,-0.0954437
10134,-0.475998
10135,-0.581909
10136,-0.343658
10137,0.0937653
10138,0.476761
10139,0.581512
10140,0.342957
10141,-0.092865
10142,-0.478577
10143,-0.579849
10144,-0.34494
10145,0.0940857
10146,0.477417
10147,0.57991
10148,0.345215
10149,-0.0954437
10150,-0.475998
10151,-0.581909
10152,-0.343658
10153,0.0937653
10154,0.476761
10155,0.581512
10156,0.342957
10157,-0.092865
10158,-0.478577
10159,-0.579849
10160,-0.34494
10161,0.0940857
10162,0.477417
10163,0.57991
10164,0.345215
10165,-0.0954437
10166,-0.475998
10167,-0.581909
10168,-0.343658
10169,0.0937653
10170,0.476761
10171,0.581512
10172,0.342957
10173,-0.092865
10174,-0.478577
10175,-0.579849
10176,-0.34494
10177,0.0940857
10178,0.477417
10179,0.57991
10180,0.345215
10181,-0.0954437
10182,-0.475998
10183,-0.581909
10184,-0.343658
10185,0.0937653
10186,0.476761
10187,0.581512
10188,0.342957
10189,-0.092865
10190,-0.478577
10191,-0.579849
10192,-0.34494
10193,0.0940857
10194,0.477417
10195,0.57991
10196,0.345215
10197,-0.0954437
10198,-0.475998
10199,-0.581909
10200,-0.343658
10201,0.0937653
10202,0.476761
10203,0.581512
10204,0.342957
10205,-0.092865
10206,-0.478577
10207,-0.579849
10208,-0.34494
10209,0.0940857
10210,0.477417
10211,0.57991
10212,0.345215
10213,-0.0954437
10214,-0.475998
10215,-0.581909
10216,-0.343658
10217,0.0937653
10218,0.476761
10219,0.581512
10220,0.342957
10221,-0.092865
10222,-0.478577
10223,-0.579849
10224,-0.34494
10225,0.0940857
10226,0.477417
10227,0.57991
10228,0.345215
10229,-0.0954437
10230,-0.475998
10231,-0.581909
10232,-0.343658
10233,0.0937653
10234,0.476761
10235,0.581512
10236,0.342957
10237,-0.092865
10238,-0.478577
10239,-0.579849
10240,-0.34494
10241,0.0940857
10242,0.477417
10243,0.57991
10244,0.345215
10245,-0.0954437
10246,-0.475998
10247,-0.581909
10248,-0.343658
10249,0.0937653
10250,0.476761
10251,0.581512
10252,0.342957
10253,-0.092865
10254,-0.478577
10255,-0.579849
10256,-0.34494
10257,0.0940857
10258,0.477417
10259,0.57991
10260,0.345215
10261,-0.0954437
10262,-0.475998
10263,-0.581909
10264,-0.343658
10265,0.0937653
10266,0.476761
10267,0.581512
10268,0.342957
10269,-0.092865
10270,-0.478577
10271,-0.579849
10272,-0.34494
10273,0.0940857
10274,0.477417
10275,0.57991
10276,0.345215
10277,-0.0954437
10278,-0.475998
10279,-0.581909
10280,-0.343658
10281,0.0937653
10282,0.476761
10283,0.581512
10284,0.342957
10285,-0.092865
10286,-0.478577
10287,-0.579849
10288,-0.34494
10289,0.0940857
10290,0.477417
10291,0.57991
10292,0.345215
10293,-0.0954437
10294,-0.475998
10295,-0.581909
10296,-0.343658
10297,0.0937653
10298,0.476761
10299,0.581512
10300,0.342957
10301,-0.092865
10302,-0.478577
10303,-0.579849
10304,-0.34494
10305,0.0940857
10306,0.477417
10307,0.57991
10308,0.345215
10309,-0.0954437
10310,-0.475998
10311,-0.581909
10312,-0.343658
10313,0.0937653
10314,0.476761
10315,0.581512
10316,0.342957
10317,-0.092865
10318,-0.478577
10319,-0.579849
10320,-0.34494
10321,0.0940857
10322,0.477417
10323,0.57991
10324,0.345215
10325,-0.0954437
10326,-0.475998
10327,-0.581909
10328,-0.343658
10329,0.0937653
10330,0.476761
10331,0.581512
10332,0.342957
10333,-0.092865
10334,-0.478577
10335,-0.579849
10336,-0.34494
10337,0.0940857
10338,0.477417
10339,0.57991
10340,0.345215
10341,-0.0954437
10342,-0.475998
10343,-0.581909
10344,-0.343658
10345,0.0937653
10346,0.476761
10347,0.581512
10348,0.342957
10349,-0.092865
10350,-0.478577
10351,-0.579849
10352,-0.34494
10353,0.0940857
10354,0.477417
10355,0.57991
10356,0.345215
10357,-0.0954437
10358,-0.475998
10359,-0.581909
10360,-0.343658
10361,0.0937653
10362,0.476761
10363,0.581512
10364,0.342957
10365,-0.092865
10366,-0.478577
10367,-0.579849
10368,-0.34494
10369,0.0940857
10370,0.477417
10371,0.57991
10372,0.345215
10373,-0.0954437
10374,-0.475998
10375,-0.581909
10376,-0.343658
10377,0.0937653
10378,0.476761
10379,0.581512
10380,0.342957
10381,-0.092865
10382,-0.478577
10383,-0.579849
10384,-0.34494
10385,0.0940857
10386,0.477417
10387,0.57991
10388,0.345215
10389,-0.0954437
10390,-0.475998
10391,-0.581909
10392,-0.343658
10393,0.0937653
10394,0.476761
10395,0.581512
10396,0.342957
10397,-0.092865
10398,-0.478577
10399,-0.579849
10400,-0.34494
10401,0.0940857
10402,0.477417
10403,0.57991
10404,0.345215
10405,-0.0954437
10406,-0.475998
10407,-0.581909
10408,-0.343658
10409,0.0937653
10410,0.476761
10411,0.581512
10412,0.342957
10413,-0.092865
10414,-0.478577
10415,-0.579849
10416,-0.34494
10417,0.0940857
10418,0.477417
10419,0.57991
10420,0.345215
10421,-0.0954437
10422,-0.475998
10423,-0.581909
10424,-0.343658
10425,0.0937653
10426,0.476761
10427,0.581512
10428,0.342957
10429,-0.092865
10430,-0.478577
10431,-0.579849
10432,-0.34494
10433,0.0940857
10434,0.477417
10435,0.57991
10436,0.345215
10437,-0.0954437
10438,-0.475998
10439,-0.581909
10440,-0.343658
10441,0.0937653
10442,0.476761
10443,0.581512
10444,0.342957
10445,-0.092865
10446,-0.478577
10447,-0.579849
10448,-0.34494
10449,0.0940857
10450,0.477417
10451,0.57991
10452,0.345215
10453,-0.0954437
10454,-0.475998
10455,-0.581909
10456,-0.343658
10457,0.0937653
10458,0.476761
10459,0.581512
10460,0.342957
10461,-0.092865
10462,-0.478577
10463,-0.579849
10464,-0.34494
10465,0.0940857
10466,0.477417
10467,0.57991
10468,0.345215
10469,-0.0954437
10470,-0.475998
10471,-0.581909
10472,-0.343658
10473,0.0937653
10474,0.476761
10475,0.581512
10476,0.342957
10477,-0.092865
10478,-0.478577
10479,-0.579849
10480,-0.34494
10481,0.0940857
10482,0.477417
10483,0.57991
10484,0.345215
10485,-0.0954437
10486,-0.475998
10487,-0.581909
10488,-0.343658
10489,0.0937653
10490,0.476761
10491,0.581512
10492,0.342957
10493,-0.092865
10494,-0.478577
10495,-0.579849
10496,-0.34494
10497,0.0940857
10498,0.477417
10499,0.57991
10500,0.345215
10501,-0.0954437
10502,-0.475998
10503,-0.581909
10504,-0.343658
10505,0.0937653
10506,0.476761
10507,0.581512
10508,0.342957
10509,-0.092865
10510,-0.478577
10511,-0.579849
10512,-0.34494
10513,0.0940857
10514,0.477417
10515,0.57991
10516,0.345215
10517,-0.0954437
10518,-0.475998
10519,-0.581909
10520,-0.343658
10521,0.0937653
10522,0.476761
10523,0.581512
10524,0.342957
10525,-0.092865
10526,-0.478577
10527,-0.579849
10528,-0.34494
10529,0.0940857
10530,0.477417
10531,0.57991
10532,0.345215
10533,-0.0954437
10534,-0.475998
10535,-0.581909
10536,-0.343658
10537,0.0937653
10538,0.476761
10539,0.581512
10540,0.342957
10541,-0.092865
10542,-0.478577
10543,-0.579849
10544,-0.34494
10545,0.0940857
10546,0.477417
10547,0.57991
10548,0.345215
10549,-0.0954437
10550,-0.475998
10551,-0.581909
10552,-0.343658
10553,0.0937653
10554,0.476761
10555,0.581512
10556,0.342957
10557,-0.092865
10558,-0.478577
10559,-0.579849
10560,-0.34494
10561,0.0940857
10562,0.477417
10563,0.57991
10564,0.345215
10565,-0.0954437
10566,-0.475998
10567,-0.581909
10568,-0.343658
10569,0.0937653
10570,0.476761
10571,0.581512
10572,0.342957
10573,-0.092865
10574,-0.478577
10575,-0.579849
10576,-0.34494
10577,0.0940857
10578,0.477417
10579,0.57991
10580,0.345215
10581,-0.0954437
10582,-0.475998
10583,-0.581909
10584,-0.343658
10585,0.0937653
10586,0.476761
10587,0.581512
10588,0.342957
10589,-0.092865
10590,-0.478577
10591,-0.579849
10592,-0.34494
10593,0.0940857
10594,0.477417
10595,0.57991
10596,0.345215
10597,-0.0954437
10598,-0.475998
10599,-0.581909
10600,-0.343658
10601,0.0937653
10602,0.476761
10603,0.581512
10604,0.342957
10605,-0.092865
10606,-0.478577
10607,-0.579849
10608,-0.34494
10609,0.0940857
10610,0.477417
10611,0.57991
10612,0.345215
10613,-0.0954437
10614,-0.475998
10615,-0.581909
10616,-0.343658
10617,0.0937653
10618,0.476761
10619,0.581512
10620,0.342957
10621,-0.092865
10622,-0.478577
10623,-0.579849
10624,-0.34494
10625,0.0940857
10626,0.477417
10627,0.57991
10628,0.345215
10629,-0.0954437
10630,-0.475998
10631,-0.581909
10632,-0.343658
10633,0.0937653
10634,0.476761
10635,0.581512
10636,0.342957
10637,-0.092865
10638,-0.478577
10639,-0.579849
10640,-0.34494
10641,0.0940857
10642,0.477417
10643,0.57991
10644,0.345215
10645,-0.0954437
10646,-0.475998
10647,-0.581909
10648,-0.343658
10649,0.0937653
10650,0.476761
10651,0.581512
10652,0.342957
10653,-0.092865
10654,-0.478577
10655,-0.579849
10656,-0.34494
10657,0.0940857
10658,0.477417
10659,0.57991
10660,0.345215
10661,-0.0954437
10662,-0.475998
10663,-0.581909
10664,-0.343658
10665,0.0937653
10666,0.476761
10667,0.581512
10668,0.342957
10669,-0.092865
10670,-0.478577
10671,-0.579849
10672,-0.34494
10673,0.0940857
10674,0.477417
10675,0.57991
10676,0.345215
10677,-0.0954437
10678,-0.475998
10679,-0.581909
10680,-0.343658
10681,0.0937653
10682,0.476761
10683,0.581512
10684,0.342957
10685,-0.092865
10686,-0.478577
10687,-0.579849
10688,-0.34494
10689,0.0940857
10690,0.477417
10691,0.57991
10692,0.345215
10693,-0.0954437
10694,-0.475998
10695,-0.581909
10696,-0.343658
10697,0.0937653
10698,0.476761
10699,0.581512
10700,0.342957
10701,-0.092865
10702,-0.478577
10703,-0.579849
10704,-0.34494
10705,0.0940857
10706,0.477417
10707,0.57991
10708,0.345215
10709,-0.0954437
10710,-0.475998
10711,-0.581909
10712,-0.343658
10713,0.0937653
10714,0.476761
10715,0.581512
10716,0.342957
10717,-0.092865
10718,-0.478577
10719,-0.579849
10720,-0.34494
10721,0.0940857
10722,0.477417
10723,0.57991
10724,0.345215
10725,-0.0954437
10726,-0.475998
10727,-0.581909
10728,-0.343658
10729,0.0937653
10730,0.476761
10731,0.581512
10732,0.342957
10733,-0.092865
10734,-0.478577
10735,-0.579849
10736,-0.34494
10737,0.0940857
10738,0.477417
10739,0.57991
10740,0.345215
10741,-0.0954437
10742,-0.475998
10743,-0.581909
10744,-0.343658
10745,0.0937653
10746,0.476761
10747,0.581512
10748,0.342957
10749,-0.092865
10750,-0.478577
10751,-0.579849
10752,-0.34494
10753,0.0940857
10754,0.477417
10755,0.57991
10756,0.345215
10757,-0.0954437
10758,-0.475998
10759,-0.581909
10760,-0.343658
10761,0.0937653
10762,0.476761
10763,0.581512
10764,0.342957
10765,-0.092865
10766,-0.478577
10767,-0.579849
10768,-0.34494
10769,0.0940857
10770,0.477417
10771,0.57991
10772,0.345215
10773,-0.0954437
10774,-0.475998
10775,-0.581909
10776,-0.343658
10777,0.0937653
10778,0.476761
10779,0.581512
10780,0.342957
10781,-0.092865
10782,-0.478577
10783,-0.579849
10784,-0.34494
10785,0.0940857
10786,0.477417
10787,0.57991
10788,0.345215
10789,-0.0954437
10790,-0.475998
10791,-0.581909
10792,-0.343658
10793,0.0937653
10794,0.476761
10795,0.581512
10796,0.342957
10797,-0.092865
10798,-0.478577
10799,-0.579849
10800,-0.34494
10801,0.0940857
10802,0.477417
10803,0.57991
10804,0.345215
10805,-0.0954437
10806,-0.475998
10807,-0.581909
10808,-0.343658
10809,0.0937653
10810,0.476761
10811,0.581512
10812,0.342957
10813,-0.092865
10814,-0.478577
10815,-0.579849
10816,-0.34494
10817,0.0940857
10818,0.477417
10819,0.57991
10820,0.345215
10821,-0.0954437
10822,-0.475998
10823,-0.581909
10824,-0.343658
10825,0.0937653
10826,0.476761
10827,0.581512
10828,0.342957
10829,-0.092865
10830,-0.478577
10831,-0.579849
10832,-0.34494
10833,0.0940857
10834,0.477417
10835,0.57991
10836,0.345215
10837,-0.0954437
10838,-0.475998
10839,-0.581909
10840,-0.343658
10841,0.0937653
10842,0.476761
10843,0.581512
10844,0.342957
10845,-0.092865
10846,-0.478577
10847,-0.579849
10848,-0.34494
10849,0.0940857
10850,0.477417
10851,0.57991
10852,0.345215
10853,-0.0954437
10854,-0.475998
10855,-0.581909
10856,-0.343658
10857,0.0937653
10858,0.476761
10859,0.581512
10860,0.342957
10861,-0.092865
10862,-0.478577
10863,-0.579849
10864,-0.34494
10865,0.0940857
10866,0.477417
10867,0.57991
10868,0.345215
10869,-0.0954437
10870,-0.475998
10871,-0.581909
10872,-0.343658
10873,0.0937653
10874,0.476761
10875,0.581512
10876,0.342957
10877,-0.092865
10878,-0.478577
10879,-0.579849
10880,-0.34494
10881,0.0940857
10882,0.477417
10883,0.57991
10884,0.345215
10885,-0.0954437
10886,-0.475998
10887,-0.581909
10888,-0.343658
10889,0.0937653
10890,0.476761
10891,0.581512
10892,0.342957
10893,-0.092865
10894,-0.478577
10895,-0.579849
10896,-0.34494
10897,0.0940857
10898,0.477417
10899,0.57991
10900,0.345215
10901,-0.0954437
10902,-0.475998
10903,-0.581909
10904,-0.343658
10905,0.0937653
10906,0.476761
10907,0.581512
10908,0.342957
10909,-0.092865
10910,-0.478577
10911,-0.579849
10912,-0.34494
10913,0.0940857
10914,0.477417
10915,0.57991
10916,0.345215
10917,-0.0954437
10918,-0.475998
10919,-0.581909
10920,-0.343658
10921,0.0937653
10922,0.476761
10923,0.581512
10924,0.342957
10925,-0.092865
10926,-0.478577
10927,-0.579849
10928,-0.34494
10929,0.0940857
10930,0.477417
10931,0.57991
10932,0.345215
10933,-0.0954437
10934,-0.475998
10935,-0.581909
10936,-0.343658
10937,0.0937653
10938,0.476761
10939,0.581512
10940,0.342957
10941,-0.092865
10942,-0.478577
10943,-0.579849
10944,-0.34494
10945,0.0940857
10946,0.477417
10947,0.57991
10948,0.345215
10949,-0.0954437
10950,-0.475998
10951,-0.581909
10952,-0.343658
10953,0.0937653
10954,0.476761
10955,0.581512
10956,0.342957
10957,-0.092865
10958,-0.478577
10959,-0.579849
10960,-0.34494
10961,0.0940857
10962,0.477417
10963,0.57991
10964,0.345215
10965,-0.0954437
10966,-0.475998
10967,-0.581909
10968,-0.343658
10969,0.0937653
10970,0.476761
10971,0.581512
10972,0.342957
10973,-0.092865
10974,-0.478577
10975,-0.579849
10976,-0.34494
10977,0.0940857
10978,0.477417
10979,0.57991
10980,0.345215
10981,-0.0954437
10982,-0.475998
10983,-0.581909
10984,-0.343658
10985,0.0937653
10986,0.476761
10987,0.581512
10988,0.342957
10989,-0.092865
10990,-0.478577
10991,-0.579849
10992,-0.34494
10993,0.0940857
10994,0.477417
10995,0.57991
10996,0.345215
10997,-0.0954437
10998,-0.475998
10999,-0.581909
11000,-0.343658
11001,0.0937653
11002,0.476761
11003,0.581512
11004,0.342957
11005,-0.092865
11006,-0.478577
11007,-0.579849
11008,-0.34494
11009,0.0940857
11010,0.477417
11011,0.57991
11012,0.345215
11013,-0.0954437
11014,-0.475998
11015,-0.581909
11016,-0.343658
11017,0.0937653
11018,0.476761
11019,0.581512
11020,0.342957
11021,-0.092865
11022,-0.478577
11023,-0.579849
11024,-0.34494
11025,0.0940857
11026,0.477417
11027,0.57991
11028,0.345215
11029,-0.0954437
11030,-0.475998
11031,-0.581909
11032,-0.343658
11033,0.0937653
11034,0.476761
11035,0.581512
11036,0.342957
11037,-0.092865
11038,-0.478577
11039,-0.579849
11040,-0.34494
11041,0.0940857
11042,0.477417
11043,0.57991
11044,0.345215
11045,-0.0954437
11046,-0.475998
11047,-0.581909
11048,-0.343658
11049,0.0937653
11050,0.476761
11051,0.581512
11052,0.342957
11053,-0.092865
11054,-0.478577
11055,-0.579849
11056,-0.34494
11057,0.0940857
11058,0.477417
11059,0.57991
11060,0.345215
11061,-0.0954437
11062,-0.475998
11063,-0.581909
11064,-0.343658
11065,0.0937653
11066,0.476761
11067,0.581512
11068,0.342957
11069,-0.092865
11070,-0.478577
11071,-0.579849
11072,-0.34494
11073,0.0940857
11074,0.477417
11075,0.57991
11076,0.345215
11077,-0.0954437
11078,-0.475998
11079,-0.581909
11080,-0.343658
11081,0.0937653
11082,0.476761
11083,0.581512
11084,0.342957
11085,-0.092865
11086,-0.478577
11087,-0.579849
11088,-0.34494
11089,0.0940857
11090,0.477417
11091,0.57991
11092,0.345215
11093,-0.0954437
11094,-0.475998
11095,-0.581909
11096,-0.343658
11097,0.0937653
11098,0.476761
11099,0.581512
11100,0.342957
11101,-0.092865
11102,-0.478577
11103,-0.579849
11104,-0.34494
11105,0.0940857
11106,0.477417
11107,0.57991
11108,0.345215
11109,-0.0954437
11110,-0.475998
11111,-0.581909
11112,-0.343658
11113,0.0937653
11114,0.476761
11115,0.581512
11116,0.342957
11117,-0.092865
11118,-0.478577
11119,-0.579849
11120,-0.34494
11121,0.0940857
11122,0.477417
11123,0.57991
11124,0.345215
11125,-0.0954437
11126,-0.475998
11127,-0.581909
11128,-0.343658
11129,0.0937653
11130,0.476761
11131,0.581512
11132,0.342957
11133,-0.092865
11134,-0.478577
11135,-0.579849
11136,-0.34494
11137,0.0940857
11138,0.477417
11139,0.57991
11140,0.345215
11141,-0.0954437
11142,-0.475998
11143,-0.581909
11144,-0.343658
11145,0.0937653
11146,0.476761
11147,0.581512
11148,0.342957
11149,-0.092865
11150,-0.478577
11151,-0.579849
11152,-0.34494
11153,0.0940857
11154,0.477417
11155,0.57991
11156,0.345215
11157,-0.0954437
11158,-0.475998
11159,-0.581909
11160,-0.343658
11161,0.0937653
11162,0.476761
11163,0.581512
11164,0.342957
11165,-0.092865
11166,-0.478577
11167,-0.579849
11168,-0.34494
11169,0.0940857
11170,0.477417
11171,0.57991
11172,0.345215
11173,-0.0954437
11174,-0.475998
11175,-0.581909
11176,-0.343658
11177,0.0937653
11178,0.476761
11179,0.581512
11180,0.342957
11181,-0.092865
11182,-0.478577
11183,-0.579849
11184,-0.34494
11185,0.0940857
11186,0.477417
11187,0.57991
11188,0.345215
11189,-0.0954437
11190,-0.475998
11191,-0.581909
11192,-0.343658
11193,0.0937653
11194,0.476761
11195,0.581512
11196,0.342957
11197,-0.092865
11198,-0.478577
11199,-0.579849
11200,-0.34494
11201,0.0940857
11202,0.477417
11203,0.57991
11204,0.345215
11205,-0.0954437
11206,-0.475998
11207,-0.581909
11208,-0.343658
11209,0.0937653
11210,0.476761
11211,0.581512
11212,0.342957
11213,-0.092865
11214,-0.478577
11215,-0.579849
11216,-0.34494
11217,0.0940857
11218,0.477417
11219,0.57991
11220,0.345215
11221,-0.0954437
11222,-0.475998
11223,-0.581909
11224,-0.343658
11225,0.0937653
11226,0.476761
11227,0.581512
11228,0.342957
11229,-0.092865
11230,-0.478577
11231,-0.579849
11232,-0.34494
11233,0.0940857
11234,0.477417
11235,0.57991
11236,0.345215
11237,-0.0954437
11238,-0.475998
11239,-0.581909
11240,-0.343658
11241,0.0937653
11242,0.476761
11243,0.581512
11244,0.342957
11245,-0.092865
11246,-0.478577
11247,-0.579849
11248,-0.34494
11249,0.0940857
11250,0.477417
11251,0.57991
11252,0.345215
11253,-0.0954437
11254,-0.475998
11255,-0.581909
11256,-0.343658
11257,0.0937653
11258,0.476761
11259,0.581512
11260,0.342957
11261,-0.092865
11262,-0.478577
11263,-0.579849
11264,-0.34494
11265,0.0940857
11266,0.477417
11267,0.57991
11268,0.345215
11269,-0.0954437
11270,-0.475998
11271,-0.581909
11272,-0.343658
11273,0.0937653
11274,0.476761
11275,0.581512
11276,0.342957
11277,-0.092865
11278,-0.478577
11279,-0.579849
11280,-0.34494
11281,0.0940857
11282,0.477417
11283,0.57991
11284,0.345215
11285,-0.0954437
11286,-0.475998
11287,-0.581909
11288,-0.343658
11289,0.0937653
11290,0.476761
11291,0.581512
11292,0.342957
11293,-0.092865
11294,-0.478577
11295,-0.579849
11296,-0.34494
11297,0.0940857
11298,0.477417
11299,0.57991
11300,0.345215
11301,-0.0954437
11302,-0.475998
11303,-0.581909
11304,-0.343658
11305,0.0937653
11306,0.476761
11307,0.581512
11308,0.342957
11309,-0.092865
11310,-0.478577
11311,-0.579849
11312,-0.34494
11313,0.0940857
11314,0.477417
11315,0.57991
11316,0.345215
11317,-0.0954437
11318,-0.475998
11319,-0.581909
11320,-0.343658
11321,0.0937653
11322,0.476761
11323,0.581512
11324,0.342957
11325,-0.092865
11326,-0.478577
11327,-0.579849
11328,-0.34494
11329,0.0940857
11330,0.477417
11331,0.57991
11332,0.345215
11333,-0.0954437
11334,-0.475998
11335,-0.581909
11336,-0.343658
11337,0.0937653
11338,0.476761
11339,0.581512
11340,0.342957
11341,-0.092865
11342,-0.478577
11343,-0.579849
11344,-0.34494
11345,0.0940857
11346,0.477417
11347,0.57991
11348,0.345215
11349,-0.0954437
11350,-0.475998
11351,-0.581909
11352,-0.343658
11353,0.0937653
11354,0.476761
11355,0.581512
11356,0.342957
11357,-0.092865
11358,-0.478577
11359,-0.579849
11360,-0.34494
11361,0.0940857
11362,0.477417
11363,0.57991
11364,0.345215
11365,-0.0954437
11366,-0.475998
11367,-0.581909
11368,-0.343658
11369,0.0937653
11370,0.476761
11371,0.581512
11372,0.342957
11373,-0.092865
11374,-0.478577
11375,-0.579849
11376,-0.34494
11377,0.0940857
11378,0.477417
11379,0.57991
11380,0.345215
11381,-0.0954437
11382,-0.475998
11383,-0.581909
11384,-0.343658
11385,0.0937653
11386,0.476761
11387,0.581512
11388,0.342957
11389,-0.092865
11390,-0.478577
11391,-0.579849
11392,-0.34494
11393,0.0940857
11394,0.477417
11395,0.57991
11396,0.345215
11397,-0.095459
11398,-0.476013
11399,-0.581924
11400,-0.343658
11401,0.0937653
11402,0.476761
11403,0.581528
11404,0.342957
11405,-0.0928497
11406,-0.478592
11407,-0.579849
11408,-0.344925
11409,0.0940857
11410,0.477417
11411,0.57991
11412,0.345215
11413,-0.095459
11414,-0.476013
11415,-0.581909
11416,-0.343643
11417,0.0937653
11418,0.476746
11419,0.581528
11420,0.342957
11421,-0.0928497
11422,-0.478592
11423,-0.579849
11424,-0.344925
11425,0.0940857
11426,0.477417
11427,0.57991
11428,0.345215
11429,-0.095459
11430,-0.476013
11431,-0.581909
11432,-0.343643
11433,0.0937805
11434,0.476746
11435,0.581512
11436,0.342957
11437,-0.092865
11438,-0.478577
11439,-0.579849
11440,-0.34494
11441,0.0940857
11442,0.477417
11443,0.57991
11444,0.345215
11445,-0.0954437
11446,-0.475998
11447,-0.581909
11448,-0.343658
11449,0.0937653
11450,0.476761
11451,0.581512
11452,0.342957
11453,-0.092865
11454,-0.478577
11455,-0.579849
11456,-0.34494
11457,0.0940857
11458,0.477417
11459,0.57991
11460,0.345215
11461,-0.095459
11462,-0.476013
11463,-0.581924
11464,-0.343658
11465,0.0937653
11466,0.476761
11467,0.581528
11468,0.342957
11469,-0.0928497
11470,-0.478592
11471,-0.579849
11472,-0.344925
11473,0.0940857
11474,0.477417
11475,0.57991
11476,0.345215
11477,-0.095459
11478,-0.476013
11479,-0.581909
11480,-0.343643
11481,0.0937805
11482,0.476746
11483,0.581512
11484,0.342957
11485,-0.092865
11486,-0.478577
11487,-0.579849
11488,-0.34494
11489,0.0940857
11490,0.477417
11491,0.57991
11492,0.345215
11493,-0.0954437
11494,-0.475998
11495,-0.581909
11496,-0.343658
11497,0.0937653
11498,0.476761
11499,0.581512
11500,0.342957
11501,-0.092865
11502,-0.478577
11503,-0.579849
11504,-0.34494
11505,0.0940857
11506,0.477417
11507,0.57991
11508,0.345215
11509,-0.095459
11510,-0.476013
11511,-0.581924
11512,-0.343658
11513,0.0937653
11514,0.476761
11515,0.581528
11516,0.342957
11517,-0.0928497
11518,-0.478592
11519,-0.579849
11520,-0.344925
11521,0.0940857
11522,0.477417
11523,0.57991
11524,0.345215
11525,-0.095459
11526,-0.476013
11527,-0.581909
11528,-0.343643
11529,0.0937653
11530,0.476746
11531,0.581528
11532,0.342957
11533,-0.0928497
11534,-0.478592
11535,-0.579849
11536,-0.344925
11537,0.0940857
11538,0.477417
11539,0.57991
11540,0.345215
11541,-0.095459
11542,-0.476013
11543,-0.581909
11544,-0.343643
11545,0.0937805
11546,0.476746
11547,0.581512
11548,0.342957
11549,-0.092865
11550,-0.478577
11551,-0.579849
11552,-0.34494
11553,0.0940857
11554,0.477417
11555,0.57991
11556,0.345215
11557,-0.0954437
11558,-0.475998
