x,y
258,7.94393e-11,-2.98168e-11
259,1.24682e-10,1.36771e-10
260,-1.4527e-11,-1.06999e-10
261,6.76785e-11,-2.96535e-11
262,-9.86493e-11,3.89507e-11
263,9.71061e-11,-6.70087e-11
264,8.85356e-11,5.82801e-11
265,-1.14006e-10,-3.38803e-11
266,5.9827e-11,-2.52988e-11
267,-2.65752e-11,1.00221e-10
268,1.16174e-12,-1.0748e-10
269,8.3024e-11,1.08289e-11
270,-5.89848e-11,3.84725e-11
271,6.52227e-11,-5.97576e-11
272,3.64535e-11,5.79558e-11
273,-1.5804e-11,-3.66892e-11
274,1.09217e-10,-5.19916e-11
275,3.17435e-12,2.78435e-11
276,-3.50631e-12,-4.19357e-11
277,6.41169e-11,-3.31664e-11
278,-1.15495e-10,6.24987e-11
279,1.19797e-10,-4.38867e-11
280,3.88514e-11,2.37639e-11
281,-2.29321e-11,-5.34164e-11
282,6.52907e-11,-2.51942e-11
283,3.50011e-11,3.19688e-11
284,1.28475e-11,-1.05852e-10
285,5.1652e-11,-2.84975e-11
286,-6.89548e-11,2.18897e-11
287,-1.32763e-11,-1.5075e-11
288,6.01963e-11,5.23068e-11
289,-1.14818e-10,-1.27924e-10
290,3.29532e-11,3.3315e-11
291,-1.55886e-11,3.97195e-11
292,-2.66809e-11,-6.67233e-11
293,2.0935e-11,5.55645e-11
294,1.63431e-11,4.26323e-11
295,5.55975e-11,-6.85266e-11
296,2.99987e-11,2.45931e-11
297,-2.58273e-11,2.45042e-11
298,1.81999e-11,-6.47662e-13
299,1.42488e-11,-8.71232e-12
300,2.0373e-11,-3.03741e-11
301,2.89375e-11,-1.55405e-12
302,2.02431e-11,5.76244e-11
303,9.55593e-11,1.08998e-12
304,-7.23732e-12,-7.43269e-11
305,-3.51994e-11,6.06943e-11
306,7.66152e-11,-1.05157e-11
307,4.93448e-11,-9.40553e-13
308,-1.45113e-11,-4.70703e-11
309,-5.2365e-11,-1.38255e-11
310,-1.50937e-11,-5.49498e-12
311,6.85696e-12,-1.14119e-11
312,3.07698e-11,-4.72953e-11
313,-4.35763e-11,-1.96916e-11
314,-1.00364e-11,3.05699e-11
315,6.06037e-11,4.85723e-14
316,1.59748e-11,-6.20741e-11
317,1.00719e-12,-8.12431e-12
318,5.04636e-11,1.38151e-11
319,-1.9591e-12,-4.20241e-11
320,-3.18034e-12,-6.31628e-11
321,-1.22167e-11,-1.72068e-11
322,-3.37519e-11,-1.57327e-12
323,5.54043e-11,3.32017e-11
324,1.756e-11,-2.80304e-11
325,-6.22338e-11,-6.72737e-11
326,-1.47498e-11,3.24786e-11
327,3.68694e-11,7.99853e-12
328,1.23217e-11,-1.02822e-10
329,-9.84373e-11,-8.53445e-12
330,-7.79736e-11,9.1655e-12
331,3.52673e-11,5.36101e-11
332,6.8364e-11,-5.74555e-11
333,-4.57476e-11,-7.94805e-11
334,-9.86589e-11,7.31688e-11
335,-1.35714e-12,1.13904e-10
336,5.26614e-11,1.41857e-12
337,5.11711e-11,-1.32988e-11
338,-2.31941e-11,-3.63629e-12
339,6.13853e-11,-7.99906e-12
340,1.42661e-11,1.49287e-11
341,-1.26514e-11,-1.07648e-10
342,-1.04896e-11,-2.74102e-11
343,-1.63287e-11,7.35172e-11
344,1.59873e-10,-5.91499e-11
345,-1.77192e-12,-3.20381e-11
346,-1.17033e-10,-2.5655e-11
347,3.50073e-11,2.41011e-11
348,-1.56544e-11,5.18682e-11
