x,y
254,0.29928,-0.00414687
255,0.299561,-0.00391282
256,0.299469,-0.00407645
257,0.299204,-0.00392503
258,0.299442,-0.00408665
259,0.29927,-0.00427801
260,0.299035,-0.0040796
261,0.299525,-0.00416455
262,0.299319,-0.00458732
263,0.298658,-0.00365972
264,0.299592,-0.00291932
265,0.300706,-0.00399591
266,0.300058,-0.00508371
267,0.299053,-0.00456924
268,0.299631,-0.00429052
269,0.299655,-0.00470809
270,0.299252,-0.0045642
271,0.299605,-0.00440169
272,0.299882,-0.00455876
273,0.299499,-0.00446546
274,0.299743,-0.00439124
275,0.299679,-0.00476045
276,0.29929,-0.00440395
277,0.299627,-0.00428457
278,0.299591,-0.00464001
279,0.299189,-0.00453953
280,0.299721,-0.00445947
281,0.299555,-0.00516642
282,0.298656,-0.00518185
283,0.298909,-0.00398152
284,0.299526,-0.00420622
285,0.299721,-0.00451109
286,0.299425,-0.00449722
287,0.299554,-0.00445555
288,0.299387,-0.00436874
289,0.29929,-0.0044113
290,0.299344,-0.00466503
291,0.299492,-0.00467097
292,0.299334,-0.00468308
293,0.299404,-0.00457492
294,0.299449,-0.00471307
295,0.299321,-0.0049623
296,0.299411,-0.00509852
297,0.29963,-0.00482557
298,0.299574,-0.00485926
299,0.299651,-0.00519809
300,0.299379,-0.00504056
301,0.299284,-0.00494147
302,0.299418,-0.0045361
303,0.299562,-0.00497307
304,0.29935,-0.00490008
305,0.29927,-0.00494928
306,0.299509,-0.00522227
307,0.299443,-0.00505393
308,0.29953,-0.00488427
309,0.299383,-0.00518457
310,0.299417,-0.00504672
311,0.299543,-0.00483973
312,0.299633,-0.00496845
313,0.299554,-0.00523972
314,0.299488,-0.00517056
315,0.299329,-0.00509542
316,0.299418,-0.00507078
317,0.299565,-0.00515881
318,0.299535,-0.0054738
319,0.299278,-0.00520048
320,0.299419,-0.00515986
321,0.299226,-0.00536075
322,0.299471,-0.00527305
323,0.299424,-0.0052421
324,0.29926,-0.00531421
325,0.299328,-0.00535982
326,0.299271,-0.00543315
327,0.299394,-0.00546766
328,0.299316,-0.00547012
329,0.299387,-0.00550093
330,0.299286,-0.0055253
331,0.299294,-0.00519306
332,0.299333,-0.00526074
333,0.299231,-0.00556026
334,0.299291,-0.00551727
335,0.299673,-0.00564891
336,0.299649,-0.00556402
337,0.299443,-0.00561159
338,0.299485,-0.00575629
339,0.299428,-0.00549837
340,0.299389,-0.00585792
341,0.299684,-0.00569672
342,0.299514,-0.00573199
343,0.299118,-0.00554487
344,0.299383,-0.00590101
345,0.29939,-0.00600641
346,0.299599,-0.00570293
347,0.299462,-0.00588029
348,0.299246,-0.00585575
349,0.299376,-0.00567906
350,0.299505,-0.00591295
351,0.299329,-0.00598752
352,0.299524,-0.00589195
353,0.299716,-0.00589805
354,0.299366,-0.00604624
355,0.299297,-0.00597832
356,0.299402,-0.0063214
357,0.299507,-0.00655111
358,0.299381,-0.00587708
359,0.299806,-0.00615999
360,0.299391,-0.00610443
361,0.299761,-0.00637291
362,0.299569,-0.00624034
363,0.299668,-0.00625186
364,0.299811,-0.00625783
365,0.29985,-0.00621572
366,0.299658,-0.00622575
367,0.299738,-0.00614902
368,0.299675,-0.00633304
369,0.299481,-0.00654263
370,0.299562,-0.0060905
371,0.299534,-0.00608672
372,0.299637,-0.00640285
373,0.299677,-0.00631951
